"","X.GSPC","X.VIX","X.FTSE","X.HSI","X.IXIC","X.GDAXI","X.N225","X.DJI"
"2003-06-06",987.76001,21.25,4150.799805,9694.629883,1627.420044,3127.459961,8785.870117,9062.790039
"2003-06-09",975.929993,22.15,4129.100098,9733.509766,1603.969971,3094.76001,8822.730469,8980
"2003-06-10",984.840027,20.639999,4113,9703.719727,1627.670044,3140.340088,8789.089844,9054.889648
"2003-06-11",997.47998,20.209999,4150.200195,9662.05957,1646.02002,3178.149902,8890.299805,9183.219727
"2003-06-12",998.51001,20.41,4161.299805,9736.839844,1653.619995,3219.469971,8918.599609,9196.549805
"2003-06-13",988.609985,20.66,4134.100098,9855.639648,1626.48999,3168.709961,8980.639648,9117.120117
"2003-06-16",1010.73999,20.219999,4152.899902,9862.280273,1666.579956,3264.5,8839.830078,9318.959961
"2003-06-17",1011.659973,20.01,4190.399902,10030.370117,1668.439941,3286.47998,9033,9323.019531
"2003-06-18",1010.090027,19.76,4207,9970.299805,1677.140015,3304.149902,9092.969727,9293.799805
"2003-06-19",994.700012,19.799999,4131.5,9980.110352,1648.640015,3247.110107,9110.509766,9179.530273
"2003-06-20",995.690002,19.139999,4160.100098,9930.30957,1644.719971,3238.97998,9120.389648,9200.75
"2003-06-23",981.640015,20.58,4087.899902,9734.290039,1610.75,3186.389893,9137.139648,9072.950195
"2003-06-24",983.450012,20.75,4060.899902,9629.349609,1605.609985,3217.340088,8919.259766,9109.849609
"2003-06-25",975.320007,20.809999,4067.899902,9628.990234,1602.660034,3198.820068,8932.259766,9011.530273
"2003-06-26",985.820007,19.4,4041.699951,9606.110352,1634.01001,3241.219971,8923.410156,9079.040039
"2003-06-27",976.219971,19.16,4067.800049,9657.209961,1625.26001,3224.659912,9104.05957,8989.049805
"2003-06-30",974.5,19.52,4031.199951,9577.120117,1622.800049,3220.580078,9083.110352,8985.44043
"2003-07-01",982.320007,19.459999,3963.899902,NA,1640.130005,3146.550049,9278.490234,9040.950195
"2003-07-02",993.75,19.030001,4006.899902,9602.620117,1678.72998,3241.040039,9592.240234,9142.839844
"2003-07-03",985.700012,19.389999,4024.800049,9646.099609,1663.459961,3241.919922,9624.799805,9070.209961
"2003-07-04",NA,NA,4021.5,9636.80957,NA,3239.610107,9547.730469,NA
"2003-07-07",1004.419983,20.059999,4074.800049,9892.400391,1720.709961,3332.870117,9795.160156,9216.790039
"2003-07-08",1007.840027,19.48,4073.600098,9992.870117,1746.459961,3344.459961,9898.719727,9223.089844
"2003-07-09",1002.210022,18.93,4054.699951,10027.410156,1747.459961,3322.429932,9990.950195,9156.209961
"2003-07-10",988.700012,19.190001,4028.800049,9983.30957,1715.859985,3269.840088,9955.620117,9036.040039
"2003-07-11",998.140015,18.469999,4058.100098,9911.5,1733.930054,3326.51001,9635.349609,9119.589844
"2003-07-14",1003.859985,19.59,4127.600098,10122.400391,1754.819946,3396.070068,9755.629883,9177.150391
"2003-07-15",1000.419983,19.549999,4102.5,10135.549805,1753.209961,3384.689941,9751,9128.969727
"2003-07-16",994.090027,19.76,4077.100098,10207.169922,1747.969971,3387.639893,9735.969727,9094.589844
"2003-07-17",981.72998,20.219999,4056.600098,10096.719727,1698.02002,3330.679932,9498.860352,9050.820313
"2003-07-18",993.320007,19.110001,4073.199951,10140.839844,1708.5,3366.709961,9527.730469,9188.150391
"2003-07-21",978.799988,19.780001,4044.300049,10102.860352,1681.410034,3287,NA,9096.69043
"2003-07-22",988.109985,19.17,4079.800049,10008.709961,1706.099976,3318.149902,9485.969727,9158.450195
"2003-07-23",988.609985,18.639999,4086.5,9900.55957,1719.180054,3304.47998,9615.339844,9194.240234
"2003-07-24",981.599976,18.6,4149.600098,9923.139648,1701.420044,3374.820068,9671,9112.509766
"2003-07-25",998.679993,17.75,4131.200195,9939.200195,1730.699951,3356.889893,9648.009766,9284.570313
"2003-07-28",996.52002,18.360001,4148.799805,10134.879883,1735.359985,3417.77002,9839.910156,9266.509766
"2003-07-29",989.280029,18.67,4137,10198.599609,1731.369995,3428.120117,9834.30957,9204.459961
"2003-07-30",987.48999,18.85,4141.200195,10121.219727,1720.910034,3429.030029,9632.660156,9200.049805
"2003-07-31",990.309998,19.49,4157,10134.830078,1735.02002,3487.860107,9563.209961,9233.799805
"2003-08-01",980.150024,20.75,4098.399902,10248.599609,1715.619995,3438.889893,9611.669922,9153.969727
"2003-08-04",982.820007,21.27,4100.100098,10183.139648,1714.060059,3405.310059,9452.790039,9186.040039
"2003-08-05",965.460022,22.68,4121,10177.379883,1673.5,3438.360107,9382.580078,9036.320313
"2003-08-06",967.080017,21.5,4070.399902,9987.540039,1652.680054,3375.659912,9323.910156,9061.740234
"2003-08-07",974.119995,20.26,4095.600098,9958.049805,1652.180054,3331.889893,9265.55957,9126.450195
"2003-08-08",977.590027,19.59,4147.799805,9945.219727,1644.030029,3332.23999,9327.530273,9191.089844
"2003-08-11",980.590027,19.75,4176.700195,10093.540039,1661.51001,3339.580078,9487.799805,9217.349609
"2003-08-12",990.349976,17.940001,4185.600098,10184.169922,1687.01001,3381.709961,9564.80957,9310.05957
"2003-08-13",984.030029,18.77,4180.700195,10301.469727,1686.609985,3398.889893,9752.75,9271.759766
"2003-08-14",990.51001,18.469999,4237.799805,10374.019531,1700.339966,3452.699951,9913.469727,9310.55957
"2003-08-15",990.669983,18.27,4247.299805,10424.55957,1702.01001,3443.929932,9863.469727,9321.69043
"2003-08-18",999.73999,18.18,4272.100098,10525.040039,1739.48999,3507.22998,10032.969727,9412.450195
"2003-08-19",1002.349976,17.860001,4250.799805,10509.290039,1761.109985,3504.530029,10174.099609,9428.900391
"2003-08-20",1000.299988,17.82,4217.399902,10475.330078,1760.540039,3501.22998,10292.05957,9397.509766
"2003-08-21",1003.27002,17.84,4223.5,10643.629883,1777.550049,3565.469971,10362.69043,9423.679688
"2003-08-22",993.059998,18.549999,4225.899902,10760.730469,1765.319946,3549.050049,10281.169922,9348.870117
"2003-08-25",993.710022,19.530001,NA,10764.219727,1764.310059,3500.090088,10276.639648,9317.639648
"2003-08-26",996.72998,19.49,4177.399902,10753.929688,1770.650024,3455.47998,10332.570313,9340.450195
"2003-08-27",996.789978,19.129999,4206.399902,10678.549805,1782.130005,3483.080078,10308.990234,9333.790039
"2003-08-28",1002.840027,18.48,4198,10760.120117,1800.180054,3492.669922,10225.219727,9374.209961
"2003-08-29",1008.01001,18.629999,4161.100098,10908.990234,1810.449951,3484.580078,10343.549805,9415.820313
"2003-09-01",NA,NA,4204.399902,10903.400391,NA,3571.219971,10670.179688,NA
"2003-09-02",1021.98999,19.02,4204.399902,10939.94043,1841.47998,3567.199951,10690.080078,9523.269531
"2003-09-03",1026.27002,19.440001,4262.100098,11102.360352,1852.900024,3647.51001,10715.69043,9568.459961
"2003-09-04",1027.969971,18.709999,4248.799805,11138.620117,1868.969971,3668.669922,10646.950195,9587.900391
"2003-09-05",1021.390015,18.17,4257.200195,11170.610352,1858.23999,3607.709961,10650.769531,9503.339844
"2003-09-08",1031.640015,18.26,4292.100098,11165.280273,1888.619995,3641.530029,10683.759766,9586.290039
"2003-09-09",1023.169983,18.85,4263.899902,11046.820313,1873.430054,3594.399902,10922.040039,9507.200195
"2003-09-10",1010.919983,20.01,4252.100098,10810.30957,1823.810059,3536.870117,10856.320313,9420.459961
"2003-09-11",1016.419983,19.25,4242.200195,10883.519531,1846.089966,3566.850098,10546.330078,9459.759766
"2003-09-12",1018.630005,18.68,4237.799805,NA,1855.030029,3508.060059,10712.80957,9471.549805
"2003-09-15",1014.809998,19.280001,4260.899902,10992.730469,1845.699951,3516.310059,NA,9448.80957
"2003-09-16",1029.319946,18.030001,4299,11071.379883,1887.25,3564.75,10887.030273,9567.339844
"2003-09-17",1025.969971,18.15,4293,11140.049805,1883.099976,3561.030029,10990.110352,9545.650391
"2003-09-18",1039.579956,17.57,4314.700195,11069.219727,1909.550049,3612.02002,11033.320313,9659.129883
"2003-09-19",1036.300049,17.540001,4257,10968.419922,1905.699951,3578.699951,10938.419922,9644.820313
"2003-09-22",1022.820007,19.65,4228.200195,10873.269531,1874.619995,3456.27002,10475.099609,9535.410156
"2003-09-23",1029.030029,19.469999,4221.700195,10944.360352,1901.719971,3411.02002,NA,9576.040039
"2003-09-24",1009.380005,21.219999,4236.399902,11295.889648,1843.699951,3307.340088,10502.290039,9425.509766
"2003-09-25",1003.27002,22.26,4202.200195,11286.519531,1817.23999,3326.27002,10310.040039,9343.959961
"2003-09-26",996.849976,22.23,4157.100098,11290.150391,1792.069946,3324.850098,10318.44043,9313.080078
"2003-09-29",1006.580017,21.67,4142.700195,11141.280273,1824.560059,3323.379883,10229.570313,9380.240234
"2003-09-30",995.969971,22.719999,4091.300049,11229.870117,1786.939941,3256.780029,10219.049805,9275.05957
"2003-10-01",1018.219971,21.07,4169.200195,NA,1832.25,3329.830078,10361.240234,9469.200195
"2003-10-02",1020.23999,20.799999,4209.100098,11546.120117,1836.219971,3276.639893,10593.530273,9487.799805
"2003-10-03",1029.849976,19.5,4274,11608.719727,1880.569946,3419,10709.290039,9572.30957
"2003-10-06",1034.349976,19.51,4270.100098,11734.480469,1893.459961,3404.909912,10740.139648,9594.980469
"2003-10-07",1039.25,19.41,4272,11723.919922,1907.849976,3355.780029,10820.330078,9654.610352
"2003-10-08",1033.780029,19.18,4268.600098,11720.799805,1893.780029,3395.330078,10542.200195,9630.900391
"2003-10-09",1038.72998,18.82,4313.899902,11800.370117,1911.900024,3481.899902,10531.44043,9680.009766
"2003-10-10",1038.060059,18.450001,4311,11935.830078,1915.310059,3471.25,10786.040039,9674.679688
"2003-10-13",1045.349976,17.549999,4362.299805,11961.969727,1933.530029,3538.389893,NA,9764.379883
"2003-10-14",1049.47998,17.370001,4334.100098,11856.019531,1943.189941,3538.129883,10966.429688,9812.980469
"2003-10-15",1046.76001,17.690001,4368.799805,12056.179688,1939.099976,3570.580078,10899.950195,9803.049805
